Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2020;Municipios;1179;Prádena del Rincón;2.40;
2020;Municipios;1185;Puebla de la Sierra;6.85;
2020;Municipios;9020;Puentes Viejas;4.86;
2020;Municipios;1198;Quijorna;4.83;
2020;Municipios;1202;Rascafría;4.41;
2020;Municipios;1219;Redueña;4.07;
2020;Municipios;1224;Ribatejada;7.62;
2020;Municipios;1230;Rivas-Vaciamadrid;4.57;
2020;Municipios;1245;Robledillo de la Jara;4.21;
2020;Municipios;1258;Robledo de Chavela;6.30;
2020;Municipios;1261;Robregordo;4.62;
2020;Municipios;1277;Rozas de Madrid (Las);3.25;
2020;Municipios;1283;Rozas de Puerto Real;3.96;
2020;Municipios;1296;San Agustín del Guadalix;3.91;
2020;Municipios;1300;San Fernando de Henares;5.98;
2020;Municipios;1317;San Lorenzo de El Escorial;4.95;
2020;Municipios;1322;San Martín de la Vega;7.14;
2020;Municipios;1338;San Martín de Valdeiglesias;7.49;
2020;Municipios;1343;San Sebastián de los Reyes;4.43;
2020;Municipios;1356;Santa María de la Alameda;7.19;
2020;Municipios;1369;Santorcaz;4.45;
2020;Municipios;1375;Santos de la Humosa (Los);5.12;
2020;Municipios;1381;Serna del Monte (La);17.24;
2020;Municipios;1408;Serranillos del Valle;5.62;
2020;Municipios;1415;Sevilla la Nueva;5.22;
2020;Municipios;1436;Somosierra;2.30;
2020;Municipios;1441;Soto del Real;3.89;
2020;Municipios;1454;Talamanca de Jarama;5.06;
2020;Municipios;1467;Tielmes;7.46;
2020;Municipios;1473;Titulcia;7.16;
2020;Municipios;1489;Torrejón de Ardoz;6.42;
2020;Municipios;1492;Torrejón de la Calzada;5.03;
2020;Municipios;1505;Torrejón de Velasco;5.08;
2020;Municipios;1512;Torrelaguna;5.25;
2020;Municipios;1527;Torrelodones;3.17;
2020;Municipios;1533;Torremocha de Jarama;3.44;
2020;Municipios;1548;Torres de la Alameda;7.39;
2020;Municipios;9036;Tres Cantos;3.35;
2020;Municipios;1551;Valdaracete;10.91;
2020;Municipios;1564;Valdeavero;7.04;
2020;Municipios;1570;Valdelaguna;6.03;
2020;Municipios;1586;Valdemanco;4.67;
2020;Municipios;1599;Valdemaqueda;10.06;
2020;Municipios;1603;Valdemorillo;5.23;
2020;Municipios;1610;Valdemoro;6.10;
2020;Municipios;1625;Valdeolmos-Alalpardo;3.45;
2020;Municipios;1631;Valdepiélagos;5.05;
2020;Municipios;1646;Valdetorres de Jarama;6.13;
2020;Municipios;1659;Valdilecha;6.81;
2020;Municipios;1662;Valverde de Alcalá;4.22;
2020;Municipios;1678;Velilla de San Antonio;5.53;
2020;Municipios;1684;Vellón (El);6.59;
2020;Municipios;1697;Venturada;3.66;
2020;Municipios;1718;Villa del Prado;6.14;
2020;Municipios;1701;Villaconejos;8.45;
2020;Municipios;1723;Villalbilla;4.45;
2020;Municipios;1739;Villamanrique de Tajo;9.90;
2020;Municipios;1744;Villamanta;7.18;
2020;Municipios;1757;Villamantilla;6.28;
2020;Municipios;1760;Villanueva de la Cañada;3.14;
2020;Municipios;1782;Villanueva de Perales;5.40;
2020;Municipios;1776;Villanueva del Pardillo;4.10;
2020;Municipios;1795;Villar del Olmo;5.72;
2020;Municipios;1809;Villarejo de Salvanés;7.99;
2020;Municipios;1816;Villaviciosa de Odón;3.29;
2020;Municipios;1821;Villavieja del Lozoya;4.58;
2020;Municipios;1837;Zarzalejo;6.81;
2020;Zonas Estadísticas;03;Este Metropolitano;6.05;
2020;Zonas Estadísticas;01;Municipio de Madrid;5.18;
2020;Zonas Estadísticas;07;Nordeste Comunidad;5.74;
2020;Zonas Estadísticas;02;Norte Metropolitano;4.24;
2020;Zonas Estadísticas;05;Oeste Metropolitano;3.67;
2020;Zonas Estadísticas;11;Sierra Central;5.02;
2020;Zonas Estadísticas;06;Sierra Norte;5.37;
2020;Zonas Estadísticas;10;Sierra Sur;7.67;
2020;Zonas Estadísticas;08;Sudeste Comunidad;6.74;
2020;Zonas Estadísticas;09;Sudoeste Comunidad;5.32;
2020;Zonas Estadísticas;04;Sur Metropolitano;6.28;
2021;Comunidad de Madrid;;Comunidad de Madrid;6.54;
2021;Municipios;0014;Acebeda (La);7.27;
2021;Municipios;0029;Ajalvir;5.65;
2021;Municipios;0035;Alameda del Valle;5.69;
2021;Municipios;0040;Álamo (El);7.90;
2021;Municipios;0053;Alcalá de Henares;7.67;
2021;Municipios;0066;Alcobendas;5.30;
2021;Municipios;0072;Alcorcón;6.60;
2021;Municipios;0088;Aldea del Fresno;9.08;
2021;Municipios;0091;Algete;5.51;
2021;Municipios;0105;Alpedrete;5.68;
2021;Municipios;0112;Ambite;11.03;
2021;Municipios;0127;Anchuelo;7.36;
2021;Municipios;0133;Aranjuez;8.13;
2021;Municipios;0148;Arganda del Rey;8.92;
2021;Municipios;0151;Arroyomolinos;5.14;
2021;Municipios;0164;Atazar (El);11.93;
2021;Municipios;0170;Batres;5.33;
2021;Municipios;0186;Becerril de la Sierra;5.84;
2021;Municipios;0199;Belmonte de Tajo;6.85;
2021;Municipios;0210;Berrueco (El);4.77;
2021;Municipios;0203;Berzosa del Lozoya;6.48;
2021;Municipios;0225;Boadilla del Monte;3.10;
2021;Municipios;0231;Boalo (El);5.61;
2021;Municipios;0246;Braojos;4.13;
2021;Municipios;0259;Brea de Tajo;11.09;
2021;Municipios;0262;Brunete;5.61;
2021;Municipios;0278;Buitrago del Lozoya;6.75;
2021;Municipios;0284;Bustarviejo;6.74;
2021;Municipios;0297;Cabanillas de la Sierra;5.85;
2021;Municipios;0301;Cabrera (La);7.66;
2021;Municipios;0318;Cadalso de los Vidrios;10.49;
2021;Municipios;0323;Camarma de Esteruelas;7.45;
2021;Municipios;0339;Campo Real;7.70;
2021;Municipios;0344;Canencia;7.16;
2021;Municipios;0357;Carabaña;7.61;
2021;Municipios;0360;Casarrubuelos;6.88;
2021;Municipios;0376;Cenicientos;9.70;
2021;Municipios;0382;Cercedilla;5.78;
2021;Municipios;0395;Cervera de Buitrago;7.59;
2021;Municipios;0513;Chapinería;8.02;
2021;Municipios;0528;Chinchón;7.41;
2021;Municipios;0409;Ciempozuelos;8.24;
2021;Municipios;0416;Cobeña;4.20;
2021;Municipios;0468;Collado Mediano;7.12;
2021;Municipios;0474;Collado Villalba;7.58;
2021;Municipios;0437;Colmenar de Oreja;8.33;
2021;Municipios;0421;Colmenar del Arroyo;5.87;
2021;Municipios;0455;Colmenar Viejo;5.74;
2021;Municipios;0442;Colmenarejo;6.40;
2021;Municipios;0480;Corpa;8.36;
2021;Municipios;0493;Coslada;6.84;
2021;Municipios;0506;Cubas de la Sagra;5.21;
2021;Municipios;0534;Daganzo de Arriba;5.59;
2021;Municipios;0549;Escorial (El);5.56;
2021;Municipios;0552;Estremera;7.97;
2021;Municipios;0565;Fresnedillas de la Oliva;8.32;
2021;Municipios;0571;Fresno de Torote;6.71;
2021;Municipios;0587;Fuenlabrada;8.19;
2021;Municipios;0590;Fuente el Saz de Jarama;6.87;
2021;Municipios;0604;Fuentidueña de Tajo;9.20;
2021;Municipios;0611;Galapagar;6.32;
2021;Municipios;0626;Garganta de los Montes;6.33;
2021;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;6.98;
2021;Municipios;0647;Gascones;5.76;
2021;Municipios;0650;Getafe;6.99;
2021;Municipios;0663;Griñón;5.07;
2021;Municipios;0679;Guadalix de la Sierra;6.98;
2021;Municipios;0685;Guadarrama;5.49;
2021;Municipios;0698;Hiruela (La);2.78;
2021;Municipios;0702;Horcajo de la Sierra-Aoslos;5.88;
2021;Municipios;0719;Horcajuelo de la Sierra;7.55;
2021;Municipios;0724;Hoyo de Manzanares;4.80;
2021;Municipios;0730;Humanes de Madrid;8.11;
2021;Municipios;0745;Leganés;7.12;
2021;Municipios;0758;Loeches;6.78;
2021;Municipios;0761;Lozoya;5.23;
2021;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;8.17;
2021;Municipios;0783;Madarcos;0.00;
2021;Municipios;0796;Madrid;6.49;
2021;Municipios;0800;Majadahonda;4.00;
2021;Municipios;0822;Manzanares el Real;6.03;
2021;Municipios;0838;Meco;6.83;
2021;Municipios;0843;Mejorada del Campo;7.92;
2021;Municipios;0856;Miraflores de la Sierra;6.82;
2021;Municipios;0869;Molar (El);6.65;
2021;Municipios;0875;Molinos (Los);6.20;
2021;Municipios;0881;Montejo de la Sierra;3.01;
2021;Municipios;0894;Moraleja de Enmedio;6.48;
2021;Municipios;0908;Moralzarzal;5.50;
2021;Municipios;0915;Morata de Tajuña;8.46;
2021;Municipios;0920;Móstoles;7.31;
2021;Municipios;0936;Navacerrada;5.56;
2021;Municipios;0941;Navalafuente;8.77;
2021;Municipios;0954;Navalagamella;6.95;
2021;Municipios;0967;Navalcarnero;7.04;
2021;Municipios;0973;Navarredonda y San Mamés;3.55;
2021;Municipios;0992;Navas del Rey;8.52;
2021;Municipios;1006;Nuevo Baztán;7.81;
2021;Municipios;1013;Olmeda de las Fuentes;3.92;
2021;Municipios;1028;Orusco de Tajuña;9.45;
2021;Municipios;1049;Paracuellos de Jarama;4.11;
2021;Municipios;1065;Parla;8.81;
2021;Municipios;1071;Patones;4.77;
2021;Municipios;1087;Pedrezuela;5.97;
2021;Municipios;1090;Pelayos de la Presa;11.64;
2021;Municipios;1104;Perales de Tajuña;10.40;
2021;Municipios;1111;Pezuela de las Torres;6.15;
2021;Municipios;1126;Pinilla del Valle;6.12;
2021;Municipios;1132;Pinto;7.22;
2021;Municipios;1147;Piñuécar-Gandullas;8.65;
2021;Municipios;1150;Pozuelo de Alarcón;3.16;
2021;Municipios;1163;Pozuelo del Rey;8.32;
2021;Municipios;1179;Prádena del Rincón;2.01;
2021;Municipios;1185;Puebla de la Sierra;4.00;
2021;Municipios;9020;Puentes Viejas;5.70;
2021;Municipios;1198;Quijorna;6.35;
2021;Municipios;1202;Rascafría;5.36;
2021;Municipios;1219;Redueña;10.20;
2021;Municipios;1224;Ribatejada;8.11;
2021;Municipios;1230;Rivas-Vaciamadrid;5.50;
2021;Municipios;1245;Robledillo de la Jara;3.09;
2021;Municipios;1258;Robledo de Chavela;7.50;
2021;Municipios;1261;Robregordo;2.82;
2021;Municipios;1277;Rozas de Madrid (Las);3.79;
2021;Municipios;1283;Rozas de Puerto Real;7.12;
2021;Municipios;1296;San Agustín del Guadalix;5.05;
2021;Municipios;1300;San Fernando de Henares;7.37;
2021;Municipios;1317;San Lorenzo de El Escorial;6.10;
2021;Municipios;1322;San Martín de la Vega;8.74;
2021;Municipios;1338;San Martín de Valdeiglesias;9.29;
2021;Municipios;1343;San Sebastián de los Reyes;5.42;
2021;Municipios;1356;Santa María de la Alameda;8.64;
2021;Municipios;1369;Santorcaz;5.19;
2021;Municipios;1375;Santos de la Humosa (Los);6.34;
2021;Municipios;1381;Serna del Monte (La);8.33;
2021;Municipios;1408;Serranillos del Valle;6.55;
2021;Municipios;1415;Sevilla la Nueva;6.70;
2021;Municipios;1436;Somosierra;2.30;
2021;Municipios;1441;Soto del Real;4.70;
2021;Municipios;1454;Talamanca de Jarama;5.75;
2021;Municipios;1467;Tielmes;8.95;
2021;Municipios;1473;Titulcia;9.41;
2021;Municipios;1489;Torrejón de Ardoz;7.86;
2021;Municipios;1492;Torrejón de la Calzada;5.62;
2021;Municipios;1505;Torrejón de Velasco;5.55;
2021;Municipios;1512;Torrelaguna;5.94;
2021;Municipios;1527;Torrelodones;3.83;
2021;Municipios;1533;Torremocha de Jarama;4.82;
2021;Municipios;1548;Torres de la Alameda;8.22;
2021;Municipios;9036;Tres Cantos;3.89;
2021;Municipios;1551;Valdaracete;10.29;
2021;Municipios;1564;Valdeavero;7.31;
2021;Municipios;1570;Valdelaguna;6.82;
2021;Municipios;1586;Valdemanco;5.34;
2021;Municipios;1599;Valdemaqueda;10.52;
2021;Municipios;1603;Valdemorillo;6.06;
2021;Municipios;1610;Valdemoro;7.23;
2021;Municipios;1625;Valdeolmos-Alalpardo;4.46;
2021;Municipios;1631;Valdepiélagos;5.39;
2021;Municipios;1646;Valdetorres de Jarama;7.24;
2021;Municipios;1659;Valdilecha;9.32;
2021;Municipios;1662;Valverde de Alcalá;5.02;
2021;Municipios;1678;Velilla de San Antonio;7.14;
2021;Municipios;1684;Vellón (El);7.49;
2021;Municipios;1697;Venturada;4.65;
2021;Municipios;1718;Villa del Prado;7.44;
2021;Municipios;1701;Villaconejos;8.55;
2021;Municipios;1723;Villalbilla;5.32;
2021;Municipios;1739;Villamanrique de Tajo;8.53;
2021;Municipios;1744;Villamanta;7.23;
2021;Municipios;1757;Villamantilla;7.40;
2021;Municipios;1760;Villanueva de la Cañada;4.03;
2021;Municipios;1782;Villanueva de Perales;7.07;
2021;Municipios;1776;Villanueva del Pardillo;4.78;
2021;Municipios;1795;Villar del Olmo;6.69;
2021;Municipios;1809;Villarejo de Salvanés;8.43;
2021;Municipios;1816;Villaviciosa de Odón;4.01;
2021;Municipios;1821;Villavieja del Lozoya;5.43;
2021;Municipios;1837;Zarzalejo;7.78;
2021;Zonas Estadísticas;03;Este Metropolitano;7.24;
2021;Zonas Estadísticas;01;Municipio de Madrid;6.49;
2021;Zonas Estadísticas;07;Nordeste Comunidad;6.51;
2021;Zonas Estadísticas;02;Norte Metropolitano;5.18;
2021;Zonas Estadísticas;05;Oeste Metropolitano;4.36;
2021;Zonas Estadísticas;11;Sierra Central;5.75;
2021;Zonas Estadísticas;06;Sierra Norte;6.35;
2021;Zonas Estadísticas;10;Sierra Sur;8.75;
2021;Zonas Estadísticas;08;Sudeste Comunidad;7.66;
2021;Zonas Estadísticas;09;Sudoeste Comunidad;6.29;
2021;Zonas Estadísticas;04;Sur Metropolitano;7.50;
2022;Comunidad de Madrid;;Comunidad de Madrid;5.03;
2022;Municipios;0014;Acebeda (La);6.45;
2022;Municipios;0029;Ajalvir;4.48;
2022;Municipios;0035;Alameda del Valle;4.56;
2022;Municipios;0040;Álamo (El);5.84;
2022;Municipios;0053;Alcalá de Henares;6.10;
2022;Municipios;0066;Alcobendas;3.90;
2022;Municipios;0072;Alcorcón;5.14;
2022;Municipios;0088;Aldea del Fresno;6.88;
2022;Municipios;0091;Algete;4.39;
2022;Municipios;0105;Alpedrete;4.55;
2022;Municipios;0112;Ambite;7.41;
2022;Municipios;0127;Anchuelo;5.17;
2022;Municipios;0133;Aranjuez;6.71;
2022;Municipios;0148;Arganda del Rey;7.00;
2022;Municipios;0151;Arroyomolinos;4.08;
2022;Municipios;0164;Atazar (El);12.15;
2022;Municipios;0170;Batres;4.99;
2022;Municipios;0186;Becerril de la Sierra;4.66;
2022;Municipios;0199;Belmonte de Tajo;6.56;
2022;Municipios;0210;Berrueco (El);4.12;
2022;Municipios;0203;Berzosa del Lozoya;2.64;
2022;Municipios;0225;Boadilla del Monte;2.39;
2022;Municipios;0231;Boalo (El);4.82;
2022;Municipios;0246;Braojos;3.67;
2022;Municipios;0259;Brea de Tajo;9.24;
2022;Municipios;0262;Brunete;4.35;
2022;Municipios;0278;Buitrago del Lozoya;4.31;
2022;Municipios;0284;Bustarviejo;5.84;
2022;Municipios;0297;Cabanillas de la Sierra;4.46;
2022;Municipios;0301;Cabrera (La);5.92;
2022;Municipios;0318;Cadalso de los Vidrios;9.36;
2022;Municipios;0323;Camarma de Esteruelas;6.04;
2022;Municipios;0339;Campo Real;6.93;
2022;Municipios;0344;Canencia;5.27;
2022;Municipios;0357;Carabaña;6.92;
2022;Municipios;0360;Casarrubuelos;5.83;
2022;Municipios;0376;Cenicientos;8.81;
2022;Municipios;0382;Cercedilla;4.98;
2022;Municipios;0395;Cervera de Buitrago;6.51;
2022;Municipios;0513;Chapinería;5.77;
2022;Municipios;0528;Chinchón;6.22;
2022;Municipios;0409;Ciempozuelos;6.35;
2022;Municipios;0416;Cobeña;3.27;
2022;Municipios;0468;Collado Mediano;5.65;
2022;Municipios;0474;Collado Villalba;5.93;
2022;Municipios;0437;Colmenar de Oreja;6.82;
2022;Municipios;0421;Colmenar del Arroyo;5.99;
2022;Municipios;0455;Colmenar Viejo;4.41;
2022;Municipios;0442;Colmenarejo;5.08;
2022;Municipios;0480;Corpa;7.20;
2022;Municipios;0493;Coslada;5.36;
2022;Municipios;0506;Cubas de la Sagra;3.94;
2022;Municipios;0534;Daganzo de Arriba;4.57;
2022;Municipios;0549;Escorial (El);4.50;
2022;Municipios;0552;Estremera;6.38;
2022;Municipios;0565;Fresnedillas de la Oliva;7.23;
2022;Municipios;0571;Fresno de Torote;6.34;
2022;Municipios;0587;Fuenlabrada;6.39;
2022;Municipios;0590;Fuente el Saz de Jarama;5.50;
2022;Municipios;0604;Fuentidueña de Tajo;8.53;
2022;Municipios;0611;Galapagar;4.83;
2022;Municipios;0626;Garganta de los Montes;5.06;
2022;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;7.48;
2022;Municipios;0647;Gascones;6.13;
2022;Municipios;0650;Getafe;5.35;
2022;Municipios;0663;Griñón;4.34;
2022;Municipios;0679;Guadalix de la Sierra;5.61;
2022;Municipios;0685;Guadarrama;4.60;
2022;Municipios;0698;Hiruela (La);2.67;
2022;Municipios;0702;Horcajo de la Sierra-Aoslos;4.48;
2022;Municipios;0719;Horcajuelo de la Sierra;2.73;
2022;Municipios;0724;Hoyo de Manzanares;3.62;
2022;Municipios;0730;Humanes de Madrid;6.40;
2022;Municipios;0745;Leganés;5.64;
2022;Municipios;0758;Loeches;5.79;
2022;Municipios;0761;Lozoya;4.65;
2022;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;4.59;
2022;Municipios;0783;Madarcos;1.59;
2022;Municipios;0796;Madrid;4.86;
2022;Municipios;0800;Majadahonda;2.99;
2022;Municipios;0822;Manzanares el Real;4.69;
2022;Municipios;0838;Meco;5.26;
2022;Municipios;0843;Mejorada del Campo;6.11;
2022;Municipios;0856;Miraflores de la Sierra;5.68;
2022;Municipios;0869;Molar (El);5.21;
2022;Municipios;0875;Molinos (Los);4.77;
2022;Municipios;0881;Montejo de la Sierra;2.96;
2022;Municipios;0894;Moraleja de Enmedio;4.92;
2022;Municipios;0908;Moralzarzal;4.17;
2022;Municipios;0915;Morata de Tajuña;6.82;
2022;Municipios;0920;Móstoles;5.73;
2022;Municipios;0936;Navacerrada;4.07;
2022;Municipios;0941;Navalafuente;6.35;
2022;Municipios;0954;Navalagamella;6.19;
2022;Municipios;0967;Navalcarnero;5.85;
2022;Municipios;0973;Navarredonda y San Mamés;4.35;
2022;Municipios;0992;Navas del Rey;6.70;
2022;Municipios;1006;Nuevo Baztán;5.61;
2022;Municipios;1013;Olmeda de las Fuentes;3.19;
2022;Municipios;1028;Orusco de Tajuña;7.62;
2022;Municipios;1049;Paracuellos de Jarama;3.27;
2022;Municipios;1065;Parla;7.04;
2022;Municipios;1071;Patones;2.99;
2022;Municipios;1087;Pedrezuela;4.69;
2022;Municipios;1090;Pelayos de la Presa;9.10;
2022;Municipios;1104;Perales de Tajuña;9.14;
2022;Municipios;1111;Pezuela de las Torres;3.97;
2022;Municipios;1126;Pinilla del Valle;5.56;
2022;Municipios;1132;Pinto;5.57;
2022;Municipios;1147;Piñuécar-Gandullas;4.35;
2022;Municipios;1150;Pozuelo de Alarcón;2.53;
2022;Municipios;1163;Pozuelo del Rey;5.86;
2022;Municipios;1179;Prádena del Rincón;2.72;
2022;Municipios;1185;Puebla de la Sierra;2.38;
2022;Municipios;9020;Puentes Viejas;4.30;
2022;Municipios;1198;Quijorna;5.16;
2022;Municipios;1202;Rascafría;5.18;
2022;Municipios;1219;Redueña;4.36;
2022;Municipios;1224;Ribatejada;7.12;
2022;Municipios;1230;Rivas-Vaciamadrid;4.32;
2022;Municipios;1245;Robledillo de la Jara;5.26;
2022;Municipios;1258;Robledo de Chavela;6.71;
2022;Municipios;1261;Robregordo;4.29;
2022;Municipios;1277;Rozas de Madrid (Las);3.01;
2022;Municipios;1283;Rozas de Puerto Real;4.68;
2022;Municipios;1296;San Agustín del Guadalix;3.93;
2022;Municipios;1300;San Fernando de Henares;5.84;
2022;Municipios;1317;San Lorenzo de El Escorial;4.75;
2022;Municipios;1322;San Martín de la Vega;6.78;
2022;Municipios;1338;San Martín de Valdeiglesias;7.42;
2022;Municipios;1343;San Sebastián de los Reyes;4.16;
2022;Municipios;1356;Santa María de la Alameda;6.60;
2022;Municipios;1369;Santorcaz;5.31;
2022;Municipios;1375;Santos de la Humosa (Los);5.45;
2022;Municipios;1381;Serna del Monte (La);6.48;
2022;Municipios;1408;Serranillos del Valle;5.30;
2022;Municipios;1415;Sevilla la Nueva;4.78;
2022;Municipios;1436;Somosierra;9.20;
2022;Municipios;1441;Soto del Real;3.68;
2022;Municipios;1454;Talamanca de Jarama;4.61;
2022;Municipios;1467;Tielmes;7.47;
2022;Municipios;1473;Titulcia;8.08;
2022;Municipios;1489;Torrejón de Ardoz;6.21;
2022;Municipios;1492;Torrejón de la Calzada;4.53;
2022;Municipios;1505;Torrejón de Velasco;4.55;
2022;Municipios;1512;Torrelaguna;5.00;
2022;Municipios;1527;Torrelodones;3.02;
2022;Municipios;1533;Torremocha de Jarama;4.19;
2022;Municipios;1548;Torres de la Alameda;6.40;
2022;Municipios;9036;Tres Cantos;3.18;
2022;Municipios;1551;Valdaracete;9.57;
2022;Municipios;1564;Valdeavero;6.58;
2022;Municipios;1570;Valdelaguna;6.99;
2022;Municipios;1586;Valdemanco;4.84;
2022;Municipios;1599;Valdemaqueda;8.40;
2022;Municipios;1603;Valdemorillo;4.71;
2022;Municipios;1610;Valdemoro;5.60;
2022;Municipios;1625;Valdeolmos-Alalpardo;3.73;
2022;Municipios;1631;Valdepiélagos;4.19;
2022;Municipios;1646;Valdetorres de Jarama;5.73;
2022;Municipios;1659;Valdilecha;7.96;
2022;Municipios;1662;Valverde de Alcalá;4.70;
2022;Municipios;1678;Velilla de San Antonio;5.42;
2022;Municipios;1684;Vellón (El);5.89;
2022;Municipios;1697;Venturada;3.76;
2022;Municipios;1718;Villa del Prado;6.32;
2022;Municipios;1701;Villaconejos;7.55;
2022;Municipios;1723;Villalbilla;3.74;
2022;Municipios;1739;Villamanrique de Tajo;7.79;
2022;Municipios;1744;Villamanta;5.56;
2022;Municipios;1757;Villamantilla;6.19;
2022;Municipios;1760;Villanueva de la Cañada;3.23;
2022;Municipios;1782;Villanueva de Perales;6.28;
2022;Municipios;1776;Villanueva del Pardillo;3.73;
2022;Municipios;1795;Villar del Olmo;6.13;
2022;Municipios;1809;Villarejo de Salvanés;7.47;
2022;Municipios;1816;Villaviciosa de Odón;3.03;
2022;Municipios;1821;Villavieja del Lozoya;5.99;
2022;Municipios;1837;Zarzalejo;7.45;
2022;Zonas Estadísticas;03;Este Metropolitano;5.70;
2022;Zonas Estadísticas;01;Municipio de Madrid;4.86;
2022;Zonas Estadísticas;07;Nordeste Comunidad;5.24;
2022;Zonas Estadísticas;02;Norte Metropolitano;3.96;
2022;Zonas Estadísticas;05;Oeste Metropolitano;3.39;
2022;Zonas Estadísticas;11;Sierra Central;4.58;
2022;Zonas Estadísticas;06;Sierra Norte;5.05;
2022;Zonas Estadísticas;10;Sierra Sur;7.31;
2022;Zonas Estadísticas;08;Sudeste Comunidad;6.32;
2022;Zonas Estadísticas;09;Sudoeste Comunidad;5.04;
2022;Zonas Estadísticas;04;Sur Metropolitano;5.88;
2023;Comunidad de Madrid;;Comunidad de Madrid;4.59;
2023;Municipios;0014;Acebeda (La);8.96;
2023;Municipios;0029;Ajalvir;4.33;
2023;Municipios;0035;Alameda del Valle;6.93;
2023;Municipios;0040;Álamo (El);5.13;
2023;Municipios;0053;Alcalá de Henares;5.49;
2023;Municipios;0066;Alcobendas;3.47;
2023;Municipios;0072;Alcorcón;4.68;
2023;Municipios;0088;Aldea del Fresno;6.51;
2023;Municipios;0091;Algete;3.86;
2023;Municipios;0105;Alpedrete;4.43;
2023;Municipios;0112;Ambite;8.33;
2023;Municipios;0127;Anchuelo;4.28;
2023;Municipios;0133;Aranjuez;6.06;
2023;Municipios;0148;Arganda del Rey;6.21;
2023;Municipios;0151;Arroyomolinos;3.67;
2023;Municipios;0164;Atazar (El);12.50;
2023;Municipios;0170;Batres;4.11;
2023;Municipios;0186;Becerril de la Sierra;5.13;
2023;Municipios;0199;Belmonte de Tajo;5.87;
2023;Municipios;0210;Berrueco (El);4.49;
2023;Municipios;0203;Berzosa del Lozoya;3.23;
2023;Municipios;0225;Boadilla del Monte;2.21;
2023;Municipios;0231;Boalo (El);4.19;
2023;Municipios;0246;Braojos;2.83;
2023;Municipios;0259;Brea de Tajo;7.73;
2023;Municipios;0262;Brunete;4.03;
2023;Municipios;0278;Buitrago del Lozoya;4.68;
2023;Municipios;0284;Bustarviejo;5.61;
2023;Municipios;0297;Cabanillas de la Sierra;3.83;
2023;Municipios;0301;Cabrera (La);5.83;
2023;Municipios;0318;Cadalso de los Vidrios;7.72;
2023;Municipios;0323;Camarma de Esteruelas;5.49;
2023;Municipios;0339;Campo Real;5.68;
2023;Municipios;0344;Canencia;5.00;
2023;Municipios;0357;Carabaña;6.20;
2023;Municipios;0360;Casarrubuelos;4.85;
2023;Municipios;0376;Cenicientos;7.63;
2023;Municipios;0382;Cercedilla;4.64;
2023;Municipios;0395;Cervera de Buitrago;7.93;
2023;Municipios;0513;Chapinería;5.65;
2023;Municipios;0528;Chinchón;6.02;
2023;Municipios;0409;Ciempozuelos;5.73;
2023;Municipios;0416;Cobeña;3.20;
2023;Municipios;0468;Collado Mediano;5.07;
2023;Municipios;0474;Collado Villalba;5.44;
2023;Municipios;0437;Colmenar de Oreja;6.21;
2023;Municipios;0421;Colmenar del Arroyo;5.50;
2023;Municipios;0455;Colmenar Viejo;3.95;
2023;Municipios;0442;Colmenarejo;4.66;
2023;Municipios;0480;Corpa;5.26;
2023;Municipios;0493;Coslada;4.91;
2023;Municipios;0506;Cubas de la Sagra;4.02;
2023;Municipios;0534;Daganzo de Arriba;4.30;
2023;Municipios;0549;Escorial (El);4.50;
2023;Municipios;0552;Estremera;6.47;
2023;Municipios;0565;Fresnedillas de la Oliva;6.76;
2023;Municipios;0571;Fresno de Torote;4.96;
2023;Municipios;0587;Fuenlabrada;5.93;
2023;Municipios;0590;Fuente el Saz de Jarama;4.90;
2023;Municipios;0604;Fuentidueña de Tajo;6.87;
2023;Municipios;0611;Galapagar;4.58;
2023;Municipios;0626;Garganta de los Montes;5.24;
2023;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;5.67;
2023;Municipios;0647;Gascones;4.37;
2023;Municipios;0650;Getafe;4.93;
2023;Municipios;0663;Griñón;4.02;
2023;Municipios;0679;Guadalix de la Sierra;5.14;
2023;Municipios;0685;Guadarrama;4.26;
2023;Municipios;0698;Hiruela (La);2.70;
2023;Municipios;0702;Horcajo de la Sierra-Aoslos;3.42;
2023;Municipios;0719;Horcajuelo de la Sierra;2.78;
2023;Municipios;0724;Hoyo de Manzanares;3.38;
2023;Municipios;0730;Humanes de Madrid;5.87;
2023;Municipios;0745;Leganés;5.03;
2023;Municipios;0758;Loeches;5.25;
2023;Municipios;0761;Lozoya;5.15;
2023;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;5.19;
2023;Municipios;0783;Madarcos;1.39;
2023;Municipios;0796;Madrid;4.48;
2023;Municipios;0800;Majadahonda;2.73;
2023;Municipios;0822;Manzanares el Real;4.61;
2023;Municipios;0838;Meco;4.82;
2023;Municipios;0843;Mejorada del Campo;5.46;
2023;Municipios;0856;Miraflores de la Sierra;5.13;
2023;Municipios;0869;Molar (El);4.97;
2023;Municipios;0875;Molinos (Los);4.24;
2023;Municipios;0881;Montejo de la Sierra;2.89;
2023;Municipios;0894;Moraleja de Enmedio;4.47;
